new_customer,application_date,income_verification,language,date_of_birth,gender,country,loan_amount,county,city,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,employment_position,work_experience,occupation,home_ownership,income_from_employer,income_from_pension,income_from_family_allowance,income_from_social_welfare,income_from_leave_pay,income_from_child_support,income_other,nr_debt_items,total_debt,credit_score_1,credit_score_2,credit_score_3,credit_score_4,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default
1,2013-09-20 09:55:37,unverified,estonian,1990-08-27,male,EE,223.6908,HARJU,SUURUPI KÜLE,vehicle,secondary,cohabitant,1.0,fully,UpTo1Year,virnastaja,5To10Years,retail,,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,2,415.4486,0.0,0.0,0,1
1,2013-09-15 13:50:58,unverified,estonian,1979-10-11,male,EE,319.5582,TARTU,TARTU,other,secondary,married,3.0,entrepreneur,,Juhatuse liige(teen ise tööd),10To15Years,construction,,3909.0,0.0,0.0,0.0,0.0,0.0,15000.0,0,0.0,,,,,1,319.5586,35.8366,0.0,0,0
0,2013-09-21 13:34:32,unverified,english,1978-02-23,male,EE,191.7349,HARJU,TALLINN,loan_consolidation,higher,divorced,0.0,fully,UpTo5Years,IT Manager,15To25Years,telecom,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,4,869.1988,613.251,0.0,0,0
0,2013-09-26 14:54:53,unverified,estonian,1975-07-13,male,EE,76.694,HARJU,TALLINN,vehicle,higher,cohabitant,2.0,fully,UpTo1Year,korrakaitsespetsialist,15To25Years,civil_service,,12500.0,0.0,0.0,0.0,0.0,0.0,4500.0,0,0.0,,,,,3,613.5518,366.8591,0.0,0,0
1,2013-09-27 12:03:43,unverified,estonian,1987-03-10,male,EE,159.7791,HARJU,KUUSALU,vehicle,basic,cohabitant,1.0,partially,,,5To10Years,other,,7000.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0.0,,,,,4,357.909,38.1259,0.0,0,1
1,2013-09-23 15:39:21,unverified,estonian,1972-07-22,male,EE,191.7349,HARJU,LOO,home_improvement,higher,married,1.0,fully,MoreThan5Years,rekkamees,15To25Years,transport,,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,319.5149,0.0,0.0,0,1
1,2013-08-09 12:36:23,unverified,russian,1990-05-14,male,EE,319.5582,HARJU,TALLINN,loan_consolidation,vocational,cohabitant,1.0,fully,,,2To5Years,energy,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,210.9086,0.0,0.0,0,1
1,2013-08-07 14:07:57,unverified,estonian,1989-10-24,female,EE,146.9968,RAPLA,RAPLAMAA,home_improvement,vocational,single,0.0,fully,UpTo4Years,klienditeenindaja,5To10Years,finance,,8000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,5,492.1251,0.0,0.0,0,1
1,2013-08-05 14:03:51,unverified,estonian,1993-03-21,male,EE,319.5582,PÄRNUMAA,PÄRNU,business,vocational,single,0.0,fully,,administraator,2To5Years,catering,,8500.0,0.0,0.0,0.0,0.0,0.0,7000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-08-09 17:59:49,unverified,estonian,1986-05-14,female,EE,95.8675,HARJU,TALLINN,other,higher,single,0.0,fully,,,2To5Years,telecom,,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-07-09 07:35:45,unverified,estonian,1987-03-10,male,EE,191.7349,HARJU,KUUSALU,other,secondary,cohabitant,1.0,partially,,,5To10Years,other,,7000.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0.0,,,,,3,166.1714,0.0,0.0,0,1
1,2013-07-06 12:56:17,unverified,estonian,1992-05-14,female,EE,95.8675,IDA-VIRU,KOHTLA-JARVE,education,vocational,single,0.0,fully,UpTo1Year,müüja,2To5Years,other,,6500.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0.0,,,,,2,223.6944,0.0,0.0,0,1
1,2013-07-06 11:58:58,unverified,estonian,1980-09-28,male,EE,319.5582,HARJU,KLOOGA,vehicle,secondary,married,3.0,fully,MoreThan5Years,Projektijuht,10To15Years,telecom,,18000.0,0.0,0.0,0.0,0.0,0.0,8000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-07-07 18:52:45,unverified,estonian,1989-09-26,female,EE,127.8233,LÄÄNE-VIRUMAA,RAKVERE,loan_consolidation,basic,married,1.0,fully,UpTo1Year,tallitaja,LessThan2Years,other,,6000.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,,,,,2,204.5174,25.6139,0.0,0,1
1,2013-07-04 16:57:14,unverified,estonian,1983-02-06,male,EE,166.1703,RAPLA,RAPLA,vehicle,secondary,single,0.0,fully,,brigaadi juht,10To15Years,construction,,9000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-07-04 14:06:14,unverified,estonian,1989-09-26,female,EE,191.7349,LÄÄNE-VIRUMAA,RAKVERE,loan_consolidation,basic,cohabitant,1.0,fully,UpTo1Year,tallitaja,LessThan2Years,other,,5128.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,,,,,1,127.8234,25.6139,0.0,0,1
1,2013-06-24 10:14:49,unverified,estonian,1970-10-23,male,EE,319.5582,HARJU,TALLINN,loan_consolidation,secondary,married,1.0,fully,UpTo3Years,laojuhataja,15To25Years,retail,,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,319.5834,0.0,0.0,0,0
1,2013-06-29 12:35:56,unverified,estonian,1992-05-14,female,EE,249.2554,IDA-VIRU,KOHTLA-JARVE,education,vocational,single,0.0,fully,UpTo1Year,müüja,2To5Years,other,,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,70.3044,0.0,0.0,0,1
1,2013-06-24 09:39:34,unverified,estonian,1993-11-30,female,EE,223.6908,VÕRU MAAKOND,VÕRU,home_improvement,basic,single,0.0,,,,LessThan2Years,other,,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0,0.0,,,,,3,415.4083,78.9974,0.0,0,1
1,2013-06-24 19:31:52,unverified,estonian,1985-09-12,female,EE,319.5582,PÄRNU,PÄRNU,health,secondary,cohabitant,0.0,fully,UpTo3Years,teenindaja,5To10Years,catering,,7000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0.0,,,,,1,115.0408,0.0,0.0,0,1
1,2013-07-01 10:27:29,unverified,estonian,1987-03-10,male,EE,287.6024,HARJU,KUUSALU,other,secondary,cohabitant,1.0,partially,,,5To10Years,other,,7000.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0.0,,,,,1,70.3032,0.0,0.0,0,1
1,2013-06-29 20:43:48,unverified,estonian,1986-09-07,male,EE,319.5582,HARJU,TALLINN,other,secondary,single,0.0,fully,UpTo2Years,kliendinõustaja,5To10Years,other,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,191.7347,0.0,0.0,0,1
1,2013-06-27 16:45:58,unverified,estonian,1987-03-10,male,EE,319.5582,HARJU,KUUSALU,loan_consolidation,secondary,cohabitant,1.0,partially,,,5To10Years,other,,7000.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
0,2013-06-26 12:11:48,unverified,estonian,1985-05-13,male,EE,287.6024,HARJU,SAKU VALD,health,secondary,married,0.0,fully,UpTo2Years,kliendi nõustaja ja müügiesindaja,5To10Years,finance,,13000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0.0,,,,,2,396.2523,53.978,0.0,0,0
1,2013-06-14 11:45:40,unverified,estonian,1981-08-29,female,EE,319.5582,VILJANDI,VILJANDI,loan_consolidation,basic,single,1.0,fully,MoreThan5Years,,10To15Years,agriculture,,8000.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,,,,,1,166.1705,61.6685,0.0,0,0
1,2013-06-19 08:47:15,unverified,estonian,1954-11-12,female,EE,319.5582,PÄRNU,PÄRNU,home_improvement,secondary,married,0.0,fully,UpTo4Years,Teenindaja,MoreThan25Years,catering,,5000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0.0,,,,,1,319.5409,0.0,0.0,0,1
1,2013-06-21 11:03:30,unverified,estonian,1980-12-18,female,EE,191.7349,ESSEX,GREAT EASTON GREAT DUNMOW,other,higher,married,3.0,fully,UpTo3Years,tervishoiutöötaja,10To15Years,healthcare,,14000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-06-21 15:50:40,unverified,estonian,1986-09-07,male,EE,319.5582,HARJU,TALLINN,other,secondary,single,0.0,fully,UpTo2Years,kliendinõustaja,5To10Years,other,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-06-09 22:28:01,unverified,estonian,1992-05-14,female,EE,319.5582,IDA-VIRU,KOHTLA-JARVE,other,vocational,single,0.0,fully,UpTo1Year,müüja,LessThan2Years,other,,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-06-12 09:53:38,unverified,russian,1989-06-29,male,EE,319.5582,HARJU,TALLINN,vehicle,basic,married,3.0,fully,UpTo3Years,abimanadger,5To10Years,entertainment,,9000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
0,2013-06-09 15:59:25,unverified,estonian,1964-11-04,female,EE,191.7349,IDA-VIRU,KOHTLA-JARVE,other,higher,divorced,0.0,fully,MoreThan5Years,Õppealajuhataja,MoreThan25Years,education,,8300.0,0.0,0.0,0.0,0.0,0.0,2500.0,0,0.0,,,,,3,396.2524,258.6256,0.0,0,0
1,2013-06-11 18:17:06,unverified,estonian,1965-07-04,female,EE,159.7791,JÕGEVAMAA,TABIVERE,other,secondary,married,0.0,fully,MoreThan5Years,voltija,MoreThan25Years,other,,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,2,415.4154,0.0,0.0,0,1
1,2013-05-31 14:26:24,unverified,russian,1988-07-27,female,EE,319.5582,HARJU,TALLINN,business,vocational,single,0.0,entrepreneur,MoreThan5Years,Juhatuse liige ,5To10Years,other,,6000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-06-05 16:40:17,unverified,estonian,1990-03-28,female,EE,319.5582,HARJU,PALDISKI,loan_consolidation,basic,single,1.0,,UpTo2Years,juhtmekoitja,5To10Years,other,,11000.0,0.0,0.0,0.0,0.0,0.0,600.0,0,0.0,,,,,2,191.7349,0.0,0.0,0,0
1,2013-06-09 10:30:48,unverified,estonian,1962-11-25,female,EE,319.5582,TARTU,TARTU,home_improvement,secondary,divorced,0.0,fully,MoreThan5Years,kaubalaekur,MoreThan25Years,transport,,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,319.5627,0.0,0.0,0,1
1,2013-06-07 10:04:32,unverified,estonian,1972-08-29,female,EE,255.6466,HIIU,KÄRDLA,loan_consolidation,secondary,married,2.0,fully,UpTo3Years,pagar,15To25Years,other,,8000.0,0.0,0.0,0.0,0.0,0.0,600.0,0,0.0,,,,,3,217.2997,0.0,0.0,0,0
1,2013-06-03 17:35:25,unverified,russian,1990-04-02,female,EE,191.7349,HARJU,TALLINN,vehicle,basic,married,3.0,fully,UpTo4Years,muuja,5To10Years,retail,,4000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0.0,,,,,1,95.8672,0.0,0.0,0,1
1,2013-06-03 08:40:09,unverified,estonian,1965-07-04,female,EE,319.5582,JÕGEVAMAA,TABIVERE,other,secondary,married,0.0,fully,MoreThan5Years,voltija,5To10Years,other,,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-05-31 23:04:39,unverified,estonian,1984-05-07,male,EE,319.5582,HARJU,TALLINN,education,secondary,cohabitant,1.0,fully,UpTo3Years,hooldusspetsialist,2To5Years,energy,,10500.0,0.0,0.0,0.0,0.0,0.0,5500.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-06-02 13:34:24,unverified,estonian,1971-06-29,male,EE,76.694,HARJU,TALLINN,loan_consolidation,higher,cohabitant,2.0,fully,UpTo3Years,insener,15To25Years,construction,,20000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0.0,,,,,2,562.4228,0.0,0.0,0,0
1,2013-06-01 13:25:08,unverified,estonian,1962-11-25,female,EE,319.5582,TARTU,TARTU,home_improvement,secondary,divorced,0.0,fully,MoreThan5Years,kaubalaekur,MoreThan25Years,other,,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-05-26 06:49:34,unverified,estonian,1985-09-12,female,EE,319.5582,PÄRNU,PÄRNU,health,secondary,cohabitant,0.0,fully,UpTo3Years,teenindaja,5To10Years,catering,,7000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-05-22 17:31:35,unverified,estonian,1981-06-04,female,EE,319.5582,IDA-VIRU,JÕHVI,home_improvement,secondary,cohabitant,3.0,fully,MoreThan5Years,teenindaja,5To10Years,retail,,4500.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0.0,,,,,1,159.7789,18.5547,0.0,0,1
1,2013-05-20 09:31:37,unverified,estonian,1990-01-14,male,EE,159.7791,HARJU,KOSE VALD,other,secondary,cohabitant,0.0,fully,UpTo1Year,Suurkliendihaldur,5To10Years,telecom,,18000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,2,95.8676,26.8199,0.0,0,0
1,2013-05-19 22:18:08,unverified,estonian,1988-01-13,female,EE,319.5582,HARJU,TALLINN,education,secondary,married,1.0,fully,UpTo2Years,Reisikindlustus,2To5Years,other,,8000.0,0.0,0.0,0.0,0.0,0.0,1300.0,0,0.0,,,,,2,293.99,0.0,0.0,0,1
1,2013-05-18 17:27:25,unverified,estonian,1990-03-28,female,EE,287.6024,HARJU,PALDISKI,health,basic,single,1.0,fully,UpTo2Years,juhtmekoitja,5To10Years,other,,11000.0,0.0,0.0,0.0,0.0,0.0,600.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-15 21:13:16,unverified,estonian,1958-10-23,female,EE,159.7791,PÄRNUMAA,VÄNDRA,vehicle,higher,widow,0.0,fully,MoreThan5Years,õpetaja,MoreThan25Years,education,,11800.0,0.0,0.0,0.0,0.0,0.0,7200.0,0,0.0,,,,,2,287.6029,65.0973,0.0,0,0
1,2013-05-20 11:07:33,unverified,russian,1990-04-02,female,EE,95.8675,HARJU,TALLINN,home_improvement,basic,married,3.0,fully,UpTo4Years,muuja,5To10Years,retail,,4000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-05-15 15:23:00,unverified,estonian,1971-02-22,female,EE,415.4257,TARTU,KAAGVERE KÜLA,loan_consolidation,secondary,divorced,0.0,partially,UpTo3Years,Vabakutseline,10To15Years,entertainment,,7000.0,0.0,0.0,0.0,0.0,0.0,4750.0,0,0.0,,,,,9,818.0741,147.45,0.0,0,1
1,2013-05-08 18:46:51,unverified,estonian,1981-05-11,female,EE,319.5582,HARJU,HARKU VALD,education,higher,cohabitant,3.0,fully,MoreThan5Years,spetsialist,10To15Years,finance,,9870.0,0.0,0.0,0.0,0.0,0.0,2100.0,0,0.0,,,,,1,319.5587,0.0,0.0,0,0
1,2013-05-14 14:53:18,unverified,estonian,1988-04-16,male,EE,383.4699,JÄRVAMAA,KOERU,vehicle,secondary,single,0.0,fully,UpTo1Year,inkassospetsialist,5To10Years,other,,12000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-17 00:43:11,unverified,estonian,1972-08-29,female,EE,319.5582,HIIU,KÄRDLA,loan_consolidation,secondary,married,2.0,fully,UpTo3Years,pagar,15To25Years,other,,8000.0,0.0,0.0,0.0,0.0,0.0,600.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-13 17:20:55,unverified,estonian,1986-05-19,male,EE,319.5582,HARJU,TALLINN,real_estate,secondary,cohabitant,0.0,entrepreneur,UpTo4Years,Konsultant,5To10Years,finance,,13000.0,0.0,0.0,0.0,0.0,0.0,3500.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-13 21:11:05,unverified,estonian,1976-09-29,female,EE,191.7349,PÄRNU,PÄRNU,vehicle,higher,single,2.0,fully,,direktori asetäitja,10To15Years,education,,13000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-14 17:22:57,unverified,estonian,1993-02-22,male,EE,223.6908,HELSINKI,HELSINKI,business,vocational,single,0.0,fully,UpTo1Year,Pärnu osakonne müügikontsultant,2To5Years,research,,7000.0,0.0,0.0,0.0,0.0,0.0,9000.0,0,0.0,,,,,2,933.1106,332.0436,0.0,0,0
1,2013-05-07 15:32:02,unverified,estonian,1982-11-23,female,EE,383.4699,HARJU,TALLINN,education,vocational,married,2.0,partially,,pagar,2To5Years,education,,1200.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0.0,,,,,3,581.5663,10.3635,0.0,0,1
1,2013-05-14 20:24:08,unverified,estonian,1993-08-10,male,EE,38.347,TARTU,RÕNGU,other,basic,single,1.0,fully,UpTo3Years,Transpordi tööline,2To5Years,other,,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,1,51.1268,3.9996,0.0,0,0
1,2013-05-12 12:12:08,unverified,estonian,1971-02-22,female,EE,447.3815,TARTU,KAAGVERE KÜLA,loan_consolidation,secondary,divorced,0.0,partially,UpTo3Years,Vabakutseline,10To15Years,entertainment,,7000.0,0.0,0.0,0.0,0.0,0.0,4750.0,0,0.0,,,,,8,786.1132,147.45,0.0,0,1
1,2013-05-10 13:29:23,unverified,estonian,1958-11-14,female,EE,255.6466,LÄÄNE MAAKOND,HANILA VALD,loan_consolidation,secondary,married,0.0,fully,UpTo5Years,pearaamatupidaja,MoreThan25Years,retail,,16294.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-03 20:13:19,unverified,estonian,1988-01-13,female,EE,319.5582,HARJU,TALLINN,education,secondary,married,1.0,fully,UpTo2Years,Reisikonsultant,2To5Years,other,,8000.0,0.0,0.0,0.0,0.0,0.0,1300.0,0,0.0,,,,,1,146.9969,0.0,0.0,0,1
1,2013-05-07 10:25:00,unverified,estonian,1994-12-21,female,EE,223.6908,TARTU,KAIMI KÜLA,health,basic,married,1.0,,,lapsega kodus,LessThan2Years,other,,3600.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,,,,,4,198.1269,0.0,0.0,0,1
1,2013-05-06 23:08:03,unverified,estonian,1971-02-22,female,EE,95.8675,TARTU,KAAGVERE KÜLA,loan_consolidation,secondary,divorced,0.0,partially,UpTo3Years,Vabakutseline,10To15Years,entertainment,,7000.0,0.0,0.0,0.0,0.0,0.0,4750.0,0,0.0,,,,,7,690.2458,56.4622,0.0,0,0
1,2013-05-08 20:40:59,unverified,estonian,1988-06-17,male,EE,319.5582,HARJU,TALLINN,other,higher,cohabitant,0.0,fully,UpTo5Years,Tarkvaraarendaja,5To10Years,finance,,24000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-04-28 14:37:16,unverified,estonian,1974-05-13,female,EE,159.7791,TARTU,TARTU,health,secondary,cohabitant,1.0,fully,,,15To25Years,other,,6600.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0.0,,,,,4,389.8605,0.0,0.0,0,0
1,2013-05-03 10:20:26,unverified,estonian,1995-04-13,female,EE,255.6466,TARTU,TARTU,other,basic,cohabitant,1.0,fully,UpTo1Year,Klienditeenindaja,2To5Years,catering,,7000.0,0.0,0.0,0.0,0.0,0.0,12000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-05-01 21:35:37,unverified,estonian,1971-02-22,female,EE,127.8233,TARTU,KAAGVERE KÜLA,loan_consolidation,secondary,divorced,0.0,partially,UpTo3Years,Vabakutseline,10To15Years,entertainment,,7000.0,0.0,0.0,0.0,0.0,0.0,4750.0,0,0.0,,,,,6,658.29,56.4622,0.0,0,0
1,2013-04-29 14:46:35,unverified,estonian,1986-08-09,female,EE,191.7349,PÕLVAMAAKOND,MAARITSA,other,secondary,cohabitant,2.0,fully,UpTo2Years,Lasteaia õpetaja,2To5Years,education,,5000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,1,210.9084,0.0,0.0,0,1
1,2013-04-18 14:43:07,unverified,estonian,1974-05-13,female,EE,159.7791,TARTU,TARTU,health,secondary,cohabitant,1.0,fully,,,15To25Years,other,,6600.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0.0,,,,,3,287.602,0.0,0.0,0,0
1,2013-04-27 12:15:56,unverified,estonian,1991-10-10,male,EE,191.7349,HARJU,TALLINN,health,secondary,single,0.0,partially,,,2To5Years,healthcare,,4300.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-04-10 17:03:20,unverified,estonian,1967-07-25,female,EE,191.7349,TARTU,LOHKVA,loan_consolidation,higher,cohabitant,1.0,fully,UpTo3Years,müügikonsultant,MoreThan25Years,other,,11000.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-04-18 22:56:39,unverified,estonian,1971-02-22,female,EE,127.8233,TARTU,KAAGVERE KÜLA,loan_consolidation,secondary,divorced,0.0,partially,UpTo3Years,Vabakutseline,10To15Years,entertainment,,7000.0,0.0,0.0,0.0,0.0,0.0,4750.0,0,0.0,,,,,4,492.1197,0.0,0.0,0,0
1,2013-04-19 20:50:07,unverified,estonian,1980-02-15,female,EE,191.7349,HARJU,TALLINN,loan_consolidation,higher,single,0.0,fully,MoreThan5Years,,10To15Years,civil_service,,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-04-15 13:31:41,unverified,estonian,1994-12-21,female,EE,63.9116,TARTU,KAIMI KÜLA,other,basic,married,1.0,,,lapsega kodus,LessThan2Years,other,,3600.0,0.0,0.0,0.0,0.0,0.0,300.0,0,0.0,,,,,2,95.8669,0.0,0.0,0,1
1,2013-04-12 23:32:02,unverified,estonian,1971-02-22,female,EE,159.7791,TARTU,KAAGVERE KÜLA,loan_consolidation,secondary,divorced,0.0,partially,UpTo3Years,Vabakutseline,10To15Years,entertainment,,7000.0,0.0,0.0,0.0,0.0,0.0,4750.0,0,0.0,,,,,3,409.0347,0.0,0.0,0,0
1,2013-04-11 19:26:27,unverified,estonian,1990-06-03,female,EE,319.5582,HARJU,PALDISKI,health,secondary,single,1.0,fully,,,2To5Years,telecom,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-04-13 12:58:38,unverified,estonian,1964-11-04,female,EE,223.6908,IDA-VIRU,KOHTLA-JARVE,vehicle,higher,divorced,0.0,fully,MoreThan5Years,Õppealajuhataja,MoreThan25Years,education,,9300.0,0.0,0.0,0.0,0.0,0.0,3000.0,0,0.0,,,,,1,127.8234,128.9815,0.0,0,0
1,2013-04-11 00:58:41,unverified,estonian,1937-03-25,female,EE,63.9116,VILJANDI,SÜRGAVERE,health,secondary,widow,0.0,self_employed,,,MoreThan25Years,agriculture,,4500.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0.0,,,,,1,95.8674,0.0,0.0,0,0
1,2013-04-01 19:11:05,unverified,estonian,1974-05-13,female,EE,95.8675,TARTU,TARTU,health,secondary,cohabitant,1.0,fully,,,15To25Years,other,,6600.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-04-01 14:56:51,unverified,estonian,1972-11-06,female,EE,958.6747,HARJU,TALLINN,other,secondary,single,1.0,fully,UpTo1Year,õmbleja,15To25Years,processing,,5000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-04-11 18:44:31,unverified,estonian,1994-01-05,male,EE,57.5205,JÄRVAMAA,TÜRI,other,basic,cohabitant,0.0,fully,UpTo3Years,Autolukksepp,2To5Years,other,,7200.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,5,504.88,0.0,0.0,0,1
1,2013-04-08 18:36:48,unverified,estonian,1994-01-05,male,EE,95.8675,JÄRVAMAA,TÜRI,other,basic,cohabitant,0.0,fully,UpTo4Years,Autolukksepp,2To5Years,other,,7200.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,4,466.53,0.0,0.0,0,1
1,2013-04-03 17:08:10,unverified,estonian,1986-08-09,female,EE,319.5582,PÕLVAMAAKOND,MAARITSA,education,secondary,cohabitant,2.0,fully,UpTo2Years,Lasteaia õpetaja,2To5Years,education,,5000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-04-07 16:33:28,unverified,estonian,1987-02-13,male,EE,255.6466,HARJU,TALLINN,other,basic,cohabitant,1.0,fully,,,5To10Years,processing,,5000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0,0.0,,,,,0,0.0,0.0,0.0,0,1
1,2013-04-07 17:47:51,unverified,estonian,1994-01-05,male,EE,115.041,JÄRVAMAA,TÜRI,other,basic,cohabitant,0.0,fully,UpTo3Years,Autolukksepp,2To5Years,other,,7200.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0.0,,,,,3,447.36,0.0,0.0,0,1
1,2013-04-05 17:20:05,unverified,estonian,1976-08-07,male,EE,102.2586,LÄÄNE-VIRU,KADRINA VALD,other,higher,married,0.0,,,vabakutseline it spetsialist/töövõimetus pensionär,LessThan2Years,other,,6000.0,0.0,0.0,0.0,0.0,0.0,4200.0,0,0.0,,,,,2,25.5651,0.0,0.0,0,1
1,2013-03-22 16:24:40,unverified,estonian,1937-03-25,female,EE,95.8675,VILJANDI,SÜRGAVERE,health,vocational,widow,0.0,self_employed,,,MoreThan25Years,,,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-03-31 13:23:14,unverified,estonian,1976-08-07,male,EE,115.041,LÄÄNE-VIRU,KADRINA VALD,other,higher,married,0.0,,,vabakutseline it spetsialist/töövõimetus pensionär,LessThan2Years,other,,6000.0,0.0,0.0,0.0,0.0,0.0,4200.0,0,0.0,,,,,1,12.7862,0.0,0.0,0,1
1,2013-03-17 10:40:58,unverified,estonian,1993-08-10,male,EE,447.3815,TARTU,RÕNGU,loan_consolidation,basic,single,1.0,fully,UpTo2Years,Transporttööline,2To5Years,,,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0,0.0,0.0,0.0,0,0
1,2013-03-22 20:10:48,unverified,estonian,1986-08-31,male,EE,575.2048,HARJU,TALLINN,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo5Years,Objektijuht,5To10Years,,,11500.0,0.0,0.0,0.0,0.0,0.0,1400.0,0,0.0,,,,,2,217.2995,0.0,0.0,0,0
